Row ID,Order ID,Customer ID,Product ID,Postal Code,Order Date,Ship Date,Sales,order_key,ship_key,customer_key,region_key,product_key
6242,CA-2018-141572,LO-17170,FUR-FU-10001185,3301.0,2018-05-28,2018-05-31,247.44,3111,1994,629,209,1455
6243,CA-2015-134621,DP-13390,OFF-BI-10000977,38401.0,2015-12-21,2015-12-28,18.24,3112,1230,504,85,1009
6244,CA-2017-165561,CR-12580,OFF-SU-10004782,98006.0,2017-11-24,2017-11-28,25.35,3113,2482,616,293,1593
6245,CA-2016-112305,KB-16405,OFF-AR-10002067,98105.0,2016-11-20,2016-11-25,119.04,3114,1650,684,60,1178
6246,CA-2016-112305,KB-16405,FUR-FU-10002364,98105.0,2016-11-20,2016-11-25,22.14,3114,1650,684,60,1268
6247,CA-2016-112305,KB-16405,TEC-AC-10002018,98105.0,2016-11-20,2016-11-25,13.98,3114,1650,684,60,1723
6248,CA-2018-121580,ML-17410,OFF-BI-10000632,47201.0,2018-05-29,2018-06-04,43.41,3115,1889,587,135,1326
6249,CA-2018-121580,ML-17410,FUR-FU-10003981,47201.0,2018-05-29,2018-06-04,6.24,3115,1889,587,135,1045
6250,CA-2018-121580,ML-17410,OFF-AP-10001564,47201.0,2018-05-29,2018-06-04,465.16,3115,1889,587,135,1811
6251,CA-2018-121580,ML-17410,OFF-PA-10004082,47201.0,2018-05-29,2018-06-04,7.98,3115,1889,587,135,228
6252,CA-2015-101147,MC-17575,OFF-AP-10004249,60623.0,2015-12-02,2015-12-04,2.394,3116,700,431,37,362
6253,CA-2015-165806,VM-21685,OFF-PA-10003441,30062.0,2015-04-07,2015-04-07,58.32,3117,2537,92,511,495
6254,CA-2015-165806,VM-21685,TEC-PH-10004922,30062.0,2015-04-07,2015-04-07,200.97,3117,2537,92,511,1097
6255,CA-2016-151624,VW-21775,FUR-FU-10001731,36116.0,2016-09-08,2016-09-14,21.36,3118,258,101,154,1592
6256,CA-2018-139444,GK-14620,OFF-LA-10000134,75023.0,2018-09-09,2018-09-15,9.856,3119,830,137,303,86
6257,CA-2016-133977,AT-10435,OFF-BI-10003166,33319.0,2016-09-06,2016-09-08,3.444,3120,1118,402,97,1446
6258,CA-2018-141425,AR-10825,OFF-SU-10000646,43229.0,2018-11-02,2018-11-06,384.592,3121,1959,256,48,264
6259,CA-2016-133536,JH-15820,OFF-EN-10004459,10009.0,2016-03-28,2016-03-30,22.92,3122,1723,582,30,667
6260,CA-2016-150441,RA-19285,OFF-BI-10003529,47374.0,2016-08-13,2016-08-17,11.36,3123,1960,268,239,805
6261,CA-2016-162607,RO-19780,OFF-BI-10002949,98115.0,2016-05-12,2016-05-18,14.592,3124,2133,198,61,530
6262,CA-2018-103506,LR-17035,OFF-LA-10001158,11561.0,2018-07-23,2018-07-27,41.4,3125,2275,757,256,324
6263,CA-2017-132479,MK-17905,OFF-BI-10004584,61107.0,2017-09-24,2017-09-26,442.372,3126,1768,150,229,385
6264,CA-2018-160724,YS-21880,OFF-BI-10004965,31907.0,2018-05-05,2018-05-10,34.5,3127,2330,454,113,1033
6265,US-2017-115952,JH-15910,OFF-BI-10004654,74133.0,2017-10-06,2017-10-06,28.85,3128,1964,102,313,1487
6266,CA-2015-146731,AT-10735,OFF-PA-10000141,37211.0,2015-11-03,2015-11-08,3.488,3129,2107,248,396,841
6267,CA-2015-146731,AT-10735,OFF-PA-10001019,37211.0,2015-11-03,2015-11-08,143.856,3129,2107,248,396,687
6268,CA-2016-115392,RM-19675,TEC-PH-10002496,2138.0,2016-10-01,2016-10-04,311.98,3130,2409,85,566,500
6269,CA-2016-115392,RM-19675,OFF-BI-10000829,2138.0,2016-10-01,2016-10-04,22.45,3130,2409,85,566,1383
6270,CA-2018-102379,BB-11545,TEC-PH-10001448,94601.0,2018-12-02,2018-12-06,39.992,3131,2266,180,233,142
6271,CA-2018-102379,BB-11545,FUR-CH-10004983,94601.0,2018-12-02,2018-12-06,1159.056,3131,2266,180,233,1605
6272,CA-2018-102379,BB-11545,OFF-AR-10004022,94601.0,2018-12-02,2018-12-06,179.9,3131,2266,180,233,923
6273,CA-2018-149706,AS-10285,TEC-AC-10001284,60067.0,2018-12-11,2018-12-12,116.312,3132,1241,156,567,1207
6274,US-2017-139087,DK-13375,FUR-FU-10001847,98105.0,2017-07-17,2017-07-22,12.42,3133,1966,590,60,1396
6275,US-2017-139087,DK-13375,TEC-AC-10004595,98105.0,2017-07-17,2017-07-22,428.4,3133,1966,590,60,1812
6276,US-2017-139087,DK-13375,FUR-FU-10004164,98105.0,2017-07-17,2017-07-22,24.75,3133,1966,590,60,1620
6277,US-2017-139087,DK-13375,OFF-LA-10001074,98105.0,2017-07-17,2017-07-22,87.71,3133,1966,590,60,302
6278,US-2017-139087,DK-13375,OFF-ST-10000604,98105.0,2017-07-17,2017-07-22,69.52,3133,1966,590,60,55
6279,US-2017-139087,DK-13375,TEC-PH-10000148,98105.0,2017-07-17,2017-07-22,20.784,3133,1966,590,60,787
6280,US-2017-139087,DK-13375,OFF-BI-10000042,98105.0,2017-07-17,2017-07-22,12.816,3133,1966,590,60,970
6281,CA-2018-152226,JH-15910,OFF-LA-10000443,45231.0,2018-05-12,2018-05-16,5.904,3134,2165,102,94,1150
6282,CA-2016-116484,JK-15205,FUR-FU-10002874,43302.0,2016-11-20,2016-11-26,63.824,3135,1528,524,369,1813
6283,CA-2016-116484,JK-15205,OFF-ST-10003994,43302.0,2016-11-20,2016-11-26,141.552,3135,1528,524,369,1787
6284,CA-2017-100944,EH-13765,OFF-EN-10001453,90049.0,2017-09-24,2017-09-28,304.9,3136,1435,554,14,1725
6285,CA-2017-100944,EH-13765,FUR-CH-10000988,90049.0,2017-09-24,2017-09-28,563.24,3136,1435,554,14,1164
6286,CA-2017-125080,VW-21775,FUR-TA-10003238,44107.0,2017-10-21,2017-10-26,661.176,3137,2256,101,347,1270
6287,CA-2017-121020,CG-12040,TEC-PH-10001061,37087.0,2017-10-24,2017-10-31,239.976,3138,1968,345,560,842
6288,CA-2015-100090,EB-13705,FUR-TA-10003715,94122.0,2015-07-08,2015-07-12,502.488,3139,1415,183,35,1031
6289,CA-2015-100090,EB-13705,OFF-BI-10001597,94122.0,2015-07-08,2015-07-12,196.704,3139,1415,183,35,807
6290,US-2016-139675,NF-18595,FUR-CH-10004063,95928.0,2016-03-13,2016-03-18,915.136,3140,1488,377,550,121
6291,US-2016-139675,NF-18595,FUR-FU-10001979,95928.0,2016-03-13,2016-03-18,327.76,3140,1488,377,550,519
6292,CA-2018-143756,ME-17725,FUR-CH-10001854,24153.0,2018-12-02,2018-12-05,701.96,3141,1310,251,271,1142
6293,CA-2016-151253,AZ-10750,TEC-PH-10002923,90008.0,2016-04-22,2016-04-26,88.776,3142,1969,617,142,693
6294,CA-2016-151253,AZ-10750,OFF-AR-10004691,90008.0,2016-04-22,2016-04-26,64.14,3142,1969,617,142,1412
6295,CA-2015-141152,RF-19345,OFF-BI-10002931,10024.0,2015-09-16,2015-09-19,33.552,3143,1970,576,24,741
6296,CA-2015-141313,AJ-10780,OFF-AP-10002651,1915.0,2015-12-28,2016-01-01,1737.18,3144,2419,322,568,1381
6297,CA-2015-141313,AJ-10780,OFF-ST-10000689,1915.0,2015-12-28,2016-01-01,704.25,3144,2419,322,568,429
6298,CA-2015-141313,AJ-10780,OFF-PA-10003302,1915.0,2015-12-28,2016-01-01,141.76,3144,2419,322,568,1763
6299,CA-2015-169852,SF-20965,OFF-BI-10001460,92024.0,2015-10-21,2015-10-26,36.36,3145,1972,246,236,59
6300,CA-2018-107314,MZ-17335,FUR-FU-10003489,94109.0,2018-11-30,2018-12-03,25.83,3146,1953,596,10,1814
6301,US-2015-161305,SB-20170,OFF-BI-10002794,60623.0,2015-06-06,2015-06-12,24.588,3147,1406,642,37,103
6302,US-2015-161305,SB-20170,OFF-EN-10000461,60623.0,2015-06-06,2015-06-12,13.984,3147,1406,642,37,761
6303,CA-2018-166919,AH-10210,TEC-PH-10001305,75220.0,2018-11-23,2018-11-27,195.96,3148,1407,118,78,1720
6304,CA-2018-162712,NK-18490,OFF-PA-10000167,78415.0,2018-06-18,2018-06-20,74.352,3149,1973,72,414,1101
6305,CA-2018-107552,AI-10855,OFF-PA-10002947,10035.0,2018-05-05,2018-05-05,6.68,3150,1974,483,371,717
6306,CA-2017-163328,TP-21565,OFF-SU-10002301,97405.0,2017-11-04,2017-11-06,17.584,3151,1975,735,569,1618
6307,CA-2017-163328,TP-21565,FUR-CH-10003298,97405.0,2017-11-04,2017-11-06,104.784,3151,1975,735,569,1612
6308,CA-2017-163328,TP-21565,OFF-PA-10004353,97405.0,2017-11-04,2017-11-06,47.952,3151,1975,735,569,1701
6309,CA-2017-163328,TP-21565,FUR-CH-10000229,97405.0,2017-11-04,2017-11-06,650.352,3151,1975,735,569,1659
6310,CA-2017-163328,TP-21565,OFF-LA-10003930,97405.0,2017-11-04,2017-11-06,629.184,3151,1975,735,569,513
6311,CA-2017-163328,TP-21565,OFF-PA-10000176,97405.0,2017-11-04,2017-11-06,15.176,3151,1975,735,569,646
6312,CA-2015-112837,LW-17125,FUR-FU-10004006,93030.0,2015-09-11,2015-09-16,127.95,3152,1976,753,570,102
6313,CA-2018-120019,NG-18355,OFF-ST-10001932,6824.0,2018-02-16,2018-02-21,579.51,3153,1977,244,70,1690
6314,CA-2018-120019,NG-18355,TEC-PH-10000923,6824.0,2018-02-16,2018-02-21,14.99,3153,1977,244,70,1262
6315,CA-2015-100762,NG-18355,OFF-AR-10000380,49201.0,2015-11-24,2015-11-29,151.92,3154,894,244,31,109
6316,CA-2015-100762,NG-18355,OFF-LA-10003930,49201.0,2015-11-24,2015-11-29,196.62,3154,894,244,31,513
6317,CA-2015-100762,NG-18355,OFF-PA-10001815,49201.0,2015-11-24,2015-11-29,144.12,3154,894,244,31,1434
6318,CA-2015-100762,NG-18355,OFF-PA-10004082,49201.0,2015-11-24,2015-11-29,15.96,3154,894,244,31,228
6319,CA-2018-161459,EB-13750,TEC-PH-10004071,92677.0,2018-11-25,2018-11-29,39.96,3155,1665,495,288,1582
6320,CA-2018-161459,EB-13750,OFF-PA-10002377,92677.0,2018-11-25,2018-11-29,34.08,3155,1665,495,288,568
6321,CA-2018-160017,SP-20860,OFF-PA-10001800,32216.0,2018-09-28,2018-10-02,10.368,3156,2052,134,134,591
6322,CA-2015-123316,SP-20545,OFF-BI-10002764,10550.0,2015-10-13,2015-10-17,7.752,3157,1979,260,185,512
6323,CA-2015-141299,RB-19795,OFF-EN-10004459,48640.0,2015-06-03,2015-06-07,15.28,3158,717,177,375,667
6324,CA-2015-104402,DB-13660,TEC-MA-10000423,19711.0,2015-06-17,2015-06-23,65.97,3159,1980,552,286,1764
6325,CA-2016-110289,NB-18655,OFF-PA-10002986,94109.0,2016-10-29,2016-11-02,33.4,3160,1981,241,10,486
6326,CA-2016-110289,NB-18655,OFF-EN-10001434,94109.0,2016-10-29,2016-11-02,210.84,3160,1981,241,10,442
6327,CA-2015-167927,XP-21865,OFF-ST-10000760,48185.0,2015-01-20,2015-01-26,13.98,3161,496,191,21,5
6328,CA-2015-167927,XP-21865,FUR-FU-10002918,48185.0,2015-01-20,2015-01-26,272.94,3161,496,191,21,271
6329,CA-2015-167927,XP-21865,OFF-BI-10000605,48185.0,2015-01-20,2015-01-26,19.05,3161,496,191,21,541
6330,CA-2015-167927,XP-21865,OFF-AP-10002311,48185.0,2015-01-20,2015-01-26,247.716,3161,496,191,21,15
6331,CA-2015-167927,XP-21865,OFF-ST-10003123,48185.0,2015-01-20,2015-01-26,66.58,3161,496,191,21,1305
6332,CA-2015-167927,XP-21865,OFF-AR-10004456,48185.0,2015-01-20,2015-01-26,43.92,3161,496,191,21,1074
6333,CA-2015-167927,XP-21865,FUR-FU-10002268,48185.0,2015-01-20,2015-01-26,14.73,3161,496,191,21,883
6334,CA-2015-167927,XP-21865,OFF-BI-10004364,48185.0,2015-01-20,2015-01-26,29.7,3161,496,191,21,1000
6335,CA-2015-133305,MH-17455,OFF-PA-10001970,10011.0,2015-07-11,2015-07-15,49.12,3162,2180,709,165,368
6336,CA-2015-133305,MH-17455,OFF-BI-10002954,10011.0,2015-07-11,2015-07-15,18.28,3162,2180,709,165,1214
6337,CA-2017-165995,BG-11740,FUR-FU-10000672,90008.0,2017-08-30,2017-09-06,47.04,3163,605,697,142,1552
6338,CA-2017-165995,BG-11740,TEC-PH-10004908,90008.0,2017-08-30,2017-09-06,339.96,3163,605,697,142,1517
6339,CA-2018-143112,TS-21370,TEC-PH-10003095,10035.0,2018-10-05,2018-10-09,87.8,3164,1541,478,371,1535
6340,CA-2018-143112,TS-21370,FUR-CH-10002880,10035.0,2018-10-05,2018-10-09,221.382,3164,1541,478,371,819
6341,CA-2018-143112,TS-21370,TEC-MA-10001047,10035.0,2018-10-05,2018-10-09,5199.96,3164,1541,478,371,1674
6342,US-2017-105830,DB-13660,OFF-ST-10002554,43130.0,2017-12-31,2018-01-02,156.512,3165,1982,552,404,1177
6343,CA-2016-146255,EM-14140,TEC-AC-10004469,19711.0,2016-03-07,2016-03-10,119.85,3166,2005,671,286,242
6344,CA-2016-146255,EM-14140,OFF-BI-10000309,19711.0,2016-03-07,2016-03-10,30.44,3166,2005,671,286,340
6345,CA-2016-146255,EM-14140,OFF-BI-10001765,19711.0,2016-03-07,2016-03-10,69.28,3166,2005,671,286,1012
6346,CA-2016-146255,EM-14140,TEC-PH-10001619,19711.0,2016-03-07,2016-03-10,587.97,3166,2005,671,286,1630
6347,CA-2018-104822,RB-19465,OFF-LA-10002034,10024.0,2018-10-20,2018-10-20,24.55,3167,2080,47,24,1134
6348,CA-2016-104486,PO-18850,OFF-BI-10000309,94109.0,2016-05-01,2016-05-06,12.176,3168,2145,139,10,340
6349,CA-2016-104486,PO-18850,OFF-ST-10000876,94109.0,2016-05-01,2016-05-06,37.32,3168,2145,139,10,255
6350,CA-2016-104486,PO-18850,OFF-SU-10002573,94109.0,2016-05-01,2016-05-06,35.06,3168,2145,139,10,356
6351,CA-2018-161557,AG-10900,FUR-FU-10004622,75217.0,2018-09-03,2018-09-08,108.4,3169,1821,152,163,804
6352,CA-2018-161130,BF-11275,TEC-PH-10002549,33178.0,2018-11-03,2018-11-08,361.376,3170,1107,668,329,953
6353,US-2016-161347,HG-14845,OFF-BI-10004209,19120.0,2016-09-13,2016-09-19,2.412,3171,595,669,75,1243
6354,US-2016-109015,BS-11590,OFF-AP-10001962,10011.0,2016-09-06,2016-09-12,8.39,3172,2378,30,165,1640
6355,US-2016-109015,BS-11590,TEC-PH-10002922,10011.0,2016-09-06,2016-09-12,337.98,3172,2378,30,165,991
6356,CA-2015-110611,JD-16015,OFF-ST-10000642,19120.0,2015-10-06,2015-10-13,83.92,3173,2428,558,75,195
6357,CA-2018-139080,CS-12250,OFF-BI-10001757,98103.0,2018-01-23,2018-01-28,19.68,3174,1985,295,6,1192
6358,CA-2018-139080,CS-12250,OFF-PA-10004621,98103.0,2018-01-23,2018-01-28,25.92,3174,1985,295,6,753
6359,CA-2018-139080,CS-12250,OFF-PA-10002262,98103.0,2018-01-23,2018-01-28,6.48,3174,1985,295,6,1019
6360,CA-2018-139080,CS-12250,TEC-PH-10004100,98103.0,2018-01-23,2018-01-28,86.352,3174,1985,295,6,1795
6361,CA-2016-115693,FC-14245,OFF-AR-10003582,90032.0,2016-12-10,2016-12-15,56.3,3175,1078,764,4,1494
6362,US-2015-107993,SE-20110,OFF-AR-10003179,97477.0,2015-11-25,2015-11-30,51.016,3176,1430,340,331,1610
6363,CA-2018-110443,CK-12205,OFF-BI-10001670,98059.0,2018-11-21,2018-11-25,150.8,3177,2356,238,571,446
6364,CA-2018-110443,CK-12205,TEC-MA-10002073,98059.0,2018-11-21,2018-11-25,1039.992,3177,2356,238,571,1815
6365,CA-2018-110443,CK-12205,OFF-PA-10003797,98059.0,2018-11-21,2018-11-25,51.84,3177,2356,238,571,1752
6366,CA-2018-144848,DS-13030,TEC-PH-10004006,10009.0,2018-04-04,2018-04-05,41.22,3178,1374,285,30,1816
6367,CA-2018-144848,DS-13030,OFF-SU-10000646,10009.0,2018-04-04,2018-04-05,240.37,3178,1374,285,30,264
6368,CA-2018-144848,DS-13030,TEC-PH-10002262,10009.0,2018-04-04,2018-04-05,119.02,3178,1374,285,30,481
6369,US-2018-147998,SA-20830,OFF-BI-10002082,95123.0,2018-05-19,2018-05-24,133.12,3179,1925,194,59,1208
6370,CA-2017-103919,TP-21565,FUR-FU-10001756,75051.0,2017-10-03,2017-10-07,38.08,3180,2223,735,71,287
6371,CA-2017-113425,JK-16120,FUR-BO-10002598,10009.0,2017-11-21,2017-11-21,113.568,3181,1987,452,30,1553
6372,CA-2018-143035,CC-12430,FUR-FU-10001934,10009.0,2018-10-03,2018-10-05,83.92,3182,1988,255,30,108
6373,CA-2018-143035,CC-12430,OFF-AR-10001130,10009.0,2018-10-03,2018-10-05,6.63,3182,1988,255,30,797
6374,CA-2018-143035,CC-12430,TEC-AC-10002049,10009.0,2018-10-03,2018-10-05,371.97,3182,1988,255,30,1083
6375,CA-2015-107811,LA-16780,FUR-CH-10001394,38109.0,2015-04-29,2015-05-03,561.584,3183,745,157,32,660
6376,CA-2015-107811,LA-16780,OFF-ST-10000798,38109.0,2015-04-29,2015-05-03,99.92,3183,745,157,32,354
6377,CA-2017-163216,AW-10930,OFF-LA-10000134,19143.0,2017-10-07,2017-10-10,4.928,3184,1989,586,106,86
6378,US-2017-116442,BP-11230,FUR-FU-10002364,90004.0,2017-12-15,2017-12-22,14.76,3185,280,547,26,1268
6379,CA-2018-150623,DB-13360,TEC-AC-10004571,6708.0,2018-04-10,2018-04-14,99.99,3186,1871,749,506,412
6380,CA-2018-150623,DB-13360,OFF-ST-10003692,6708.0,2018-04-10,2018-04-14,286.15,3186,1871,749,506,1290
6381,US-2015-163797,PC-19000,OFF-FA-10001883,85224.0,2015-04-08,2015-04-13,49.792,3187,1990,481,524,1528
6382,CA-2017-127236,TB-21595,FUR-BO-10004015,45503.0,2017-03-29,2017-04-02,299.975,3188,1440,181,158,580
6383,CA-2017-127236,TB-21595,TEC-PH-10000141,45503.0,2017-03-29,2017-04-02,158.376,3188,1440,181,158,1342
6384,US-2018-104661,TB-21250,OFF-BI-10001597,78745.0,2018-01-15,2018-01-18,32.784,3189,2019,622,111,807
6385,US-2018-104661,TB-21250,TEC-AC-10003628,78745.0,2018-01-15,2018-01-18,47.984,3189,2019,622,111,248
6386,US-2018-104661,TB-21250,TEC-AC-10002331,78745.0,2018-01-15,2018-01-18,62.592,3189,2019,622,111,1627
6387,US-2018-104661,TB-21250,OFF-BI-10001098,78745.0,2018-01-15,2018-01-18,4.276,3189,2019,622,111,413
6388,CA-2015-134103,MV-18190,OFF-PA-10001204,48234.0,2015-01-30,2015-02-04,10.56,3190,1991,161,152,528
6389,CA-2015-134103,MV-18190,OFF-ST-10000991,48234.0,2015-01-30,2015-02-04,229.94,3190,1991,161,152,158
6390,CA-2016-147529,DK-12835,OFF-EN-10000056,22153.0,2016-02-07,2016-02-11,311.15,3191,2218,461,29,639
6391,CA-2016-147529,DK-12835,OFF-PA-10003349,22153.0,2016-02-07,2016-02-11,12.96,3191,2218,461,29,221
6392,CA-2017-129126,PK-19075,OFF-PA-10001471,10011.0,2017-12-14,2017-12-19,14.62,3192,629,8,165,1511
6393,CA-2017-129126,PK-19075,OFF-LA-10003190,10011.0,2017-12-14,2017-12-19,5.76,3192,629,8,165,1197
6394,CA-2017-129126,PK-19075,OFF-FA-10000621,10011.0,2017-12-14,2017-12-19,21.48,3192,629,8,165,111
6395,CA-2017-129126,PK-19075,FUR-FU-10002937,10011.0,2017-12-14,2017-12-19,396.92,3192,629,8,165,1081
6396,CA-2017-129126,PK-19075,OFF-ST-10004507,10011.0,2017-12-14,2017-12-19,17.15,3192,629,8,165,460
6397,CA-2017-129126,PK-19075,OFF-BI-10000279,10011.0,2017-12-14,2017-12-19,23.12,3192,629,8,165,1817
6398,CA-2018-131632,AH-10120,OFF-AR-10003651,75217.0,2018-10-31,2018-11-04,5.248,3193,1993,572,163,281
6399,CA-2018-151981,GM-14455,TEC-PH-10003601,3301.0,2018-08-06,2018-08-12,824.95,3194,2246,40,209,1424
6400,CA-2018-151981,GM-14455,OFF-LA-10002195,3301.0,2018-08-06,2018-08-12,24.64,3194,2246,40,209,1048
6401,CA-2018-151981,GM-14455,OFF-AR-10000380,3301.0,2018-08-06,2018-08-12,227.88,3194,2246,40,209,109
6402,CA-2018-125472,BD-11725,FUR-BO-10000330,70506.0,2018-05-30,2018-05-31,241.96,3195,1994,233,300,1130
6403,CA-2018-125472,BD-11725,OFF-BI-10000591,70506.0,2018-05-30,2018-05-31,3.89,3195,1994,233,300,1075
6404,CA-2018-125472,BD-11725,FUR-FU-10001731,70506.0,2018-05-30,2018-05-31,8.01,3195,1994,233,300,1592
6405,CA-2016-156328,RM-19375,TEC-PH-10001198,27604.0,2016-11-30,2016-12-05,177.48,3196,2086,529,315,1203
6406,CA-2018-154074,BW-11110,FUR-CH-10002331,99207.0,2018-08-31,2018-09-02,569.568,3197,2498,309,322,409
6407,CA-2018-154074,BW-11110,OFF-ST-10002370,99207.0,2018-08-31,2018-09-02,149.73,3197,2498,309,322,81
6408,CA-2018-161774,GT-14710,FUR-CH-10003981,77041.0,2018-05-14,2018-05-15,899.43,3198,1997,219,17,1200
6409,CA-2018-161774,GT-14710,OFF-AR-10001446,77041.0,2018-05-14,2018-05-15,46.2,3198,1997,219,17,1186
6410,CA-2018-161774,GT-14710,OFF-PA-10000300,77041.0,2018-05-14,2018-05-15,47.952,3198,1997,219,17,1818
6411,CA-2018-161774,GT-14710,TEC-PH-10004071,77041.0,2018-05-14,2018-05-15,7.992,3198,1997,219,17,1582
6412,CA-2018-161774,GT-14710,OFF-PA-10003134,77041.0,2018-05-14,2018-05-15,76.864,3198,1997,219,17,1712
6413,CA-2018-151211,AH-10120,OFF-BI-10002735,40214.0,2018-08-17,2018-08-23,102.93,3199,1753,572,176,143
6414,CA-2018-151211,AH-10120,TEC-AC-10004510,40214.0,2018-08-17,2018-08-23,98.16,3199,1753,572,176,969
6415,CA-2018-142671,DR-12940,OFF-BI-10004099,33021.0,2018-11-10,2018-11-14,11.52,3200,2193,661,476,1767
6416,CA-2018-144750,DL-13495,OFF-PA-10003395,85224.0,2018-08-21,2018-08-21,83.88,3201,2057,394,524,662
6417,CA-2017-111976,BD-11620,TEC-PH-10002890,19120.0,2017-03-08,2017-03-12,108.576,3202,2337,380,75,1428
6418,CA-2017-111976,BD-11620,OFF-FA-10004968,19120.0,2017-03-08,2017-03-12,5.984,3202,2337,380,75,1038
6419,CA-2017-140130,HW-14935,OFF-SU-10001218,74133.0,2017-10-31,2017-11-05,21.96,3203,1850,305,313,135
6420,CA-2017-140130,HW-14935,FUR-CH-10002084,74133.0,2017-10-31,2017-11-05,368.97,3203,1850,305,313,1277
6421,CA-2017-140130,HW-14935,OFF-AR-10004269,74133.0,2017-10-31,2017-11-05,12.39,3203,1850,305,313,1586
6422,CA-2017-140130,HW-14935,OFF-ST-10001128,74133.0,2017-10-31,2017-11-05,332.94,3203,1850,305,313,1459
6423,CA-2015-159121,JO-15145,TEC-AC-10002006,84020.0,2015-07-26,2015-08-01,111.93,3204,2000,706,541,1108
6424,CA-2016-149650,RD-19660,FUR-CH-10003956,94601.0,2016-10-24,2016-10-27,454.272,3205,2001,373,233,370
6425,CA-2018-115777,DO-13645,OFF-PA-10000552,1841.0,2018-08-19,2018-08-24,19.44,3206,2002,771,129,1576
6426,CA-2017-143714,CC-12370,TEC-CO-10004722,19120.0,2017-05-23,2017-05-27,8399.976,3207,573,667,75,1406
6427,CA-2017-143714,CC-12370,OFF-BI-10004308,19120.0,2017-05-23,2017-05-27,6.294,3207,573,667,75,1819
6428,CA-2017-143714,CC-12370,OFF-PA-10000029,19120.0,2017-05-23,2017-05-27,10.368,3207,573,667,75,822
6429,CA-2017-143714,CC-12370,TEC-PH-10004080,19120.0,2017-05-23,2017-05-27,122.382,3207,573,667,75,1820
6430,CA-2015-165764,SH-20395,OFF-ST-10001558,28540.0,2015-11-03,2015-11-07,25.984,3208,2212,130,223,726
6431,CA-2015-165764,SH-20395,FUR-TA-10001768,28540.0,2015-11-03,2015-11-07,945.036,3208,2212,130,223,115
6432,CA-2015-165764,SH-20395,OFF-BI-10002982,28540.0,2015-11-03,2015-11-07,14.301,3208,2212,130,223,1295
6433,CA-2015-165764,SH-20395,FUR-FU-10001468,28540.0,2015-11-03,2015-11-07,410.352,3208,2212,130,223,1318
6434,CA-2016-121405,FC-14335,OFF-PA-10001838,60610.0,2016-03-30,2016-04-04,23.52,3209,1479,713,27,1027
6435,CA-2016-121405,FC-14335,TEC-PH-10002890,60610.0,2016-03-30,2016-04-04,180.96,3209,1479,713,27,1428
6436,US-2018-116897,JG-15160,FUR-FU-10004963,83201.0,2018-05-27,2018-05-29,35.0,3210,2003,507,544,1477
6437,US-2018-116897,JG-15160,OFF-ST-10000025,83201.0,2018-05-27,2018-05-29,477.15,3210,2003,507,544,627
6438,US-2018-116897,JG-15160,TEC-PH-10004389,83201.0,2018-05-27,2018-05-29,302.376,3210,2003,507,544,1463
6439,US-2018-113992,LC-16885,FUR-TA-10000577,75023.0,2018-12-14,2018-12-19,974.988,3211,1663,63,303,4
6440,CA-2015-166891,CC-12220,FUR-CH-10003298,10024.0,2015-10-04,2015-10-06,589.41,3212,2004,418,24,1612
6441,CA-2017-101161,BW-11110,OFF-AR-10001860,10024.0,2017-10-13,2017-10-20,34.7,3213,1369,309,24,932
6442,CA-2017-101161,BW-11110,OFF-ST-10003123,10024.0,2017-10-13,2017-10-20,99.87,3213,1369,309,24,1305
6443,CA-2017-101161,BW-11110,OFF-PA-10001295,10024.0,2017-10-13,2017-10-20,37.94,3213,1369,309,24,1248
6444,CA-2017-101161,BW-11110,OFF-LA-10000407,10024.0,2017-10-13,2017-10-20,24.9,3213,1369,309,24,1530
6445,CA-2017-101161,BW-11110,FUR-FU-10003535,10024.0,2017-10-13,2017-10-20,82.26,3213,1369,309,24,913
6446,CA-2016-151785,JJ-15445,OFF-FA-10000611,60623.0,2016-03-05,2016-03-10,7.104,3214,2005,371,37,1095
6447,US-2018-119816,TT-21460,FUR-FU-10004848,77095.0,2018-03-04,2018-03-06,103.5,3215,2264,500,15,1339
6448,US-2018-119816,TT-21460,OFF-LA-10002381,77095.0,2018-03-04,2018-03-06,2.464,3215,2264,500,15,1109
6449,US-2018-119816,TT-21460,OFF-ST-10000918,77095.0,2018-03-04,2018-03-06,8.72,3215,2264,500,15,379
6450,CA-2016-156510,EH-13990,OFF-BI-10000822,6450.0,2016-09-25,2016-09-29,10.76,3216,1832,553,317,983
6451,CA-2016-156510,EH-13990,OFF-PA-10002222,6450.0,2016-09-25,2016-09-29,45.68,3216,1832,553,317,396
6452,CA-2016-156510,EH-13990,OFF-AR-10004930,6450.0,2016-09-25,2016-09-29,6.7,3216,1832,553,317,88
6453,US-2016-110261,PR-18880,TEC-PH-10001750,60025.0,2016-12-19,2016-12-23,158.376,3217,2376,702,572,994
6454,CA-2016-125710,BT-11680,OFF-AR-10000657,77036.0,2016-10-08,2016-10-13,3.44,3218,1011,538,67,1562
6455,CA-2018-161102,EC-14050,OFF-ST-10003442,94110.0,2018-07-31,2018-08-03,56.56,3219,921,686,95,87
6456,CA-2018-161102,EC-14050,FUR-FU-10003142,94110.0,2018-07-31,2018-08-03,36.96,3219,921,686,95,1237
6457,CA-2015-110065,SP-20650,TEC-PH-10002468,10009.0,2015-08-05,2015-08-11,135.99,3220,1781,71,30,1247
