order_key,Order ID,Order Date
1537,US-2018-159205,2018-03-31
1538,CA-2017-112123,2017-03-03
1539,CA-2016-114468,2016-08-23
1540,CA-2018-135692,2018-04-27
1541,CA-2018-131233,2018-04-14
1542,CA-2018-119578,2018-12-22
1543,CA-2017-124562,2017-12-08
1544,US-2018-140074,2018-03-23
1545,CA-2017-103037,2017-07-25
1546,CA-2018-127460,2018-07-10
1547,CA-2017-121671,2017-07-17
1548,CA-2017-150350,2017-08-23
1549,CA-2016-121720,2016-06-11
1550,CA-2018-149895,2018-09-08
1551,CA-2018-147564,2018-10-02
1552,CA-2015-136399,2015-12-16
1553,CA-2015-107916,2015-08-24
1554,CA-2018-164168,2018-11-12
1555,CA-2016-112557,2016-04-25
1556,US-2015-122959,2015-12-12
1557,CA-2018-162572,2018-09-25
1558,US-2017-148110,2017-09-05
1559,CA-2018-131828,2018-02-11
1560,CA-2015-109218,2015-06-30
1561,CA-2017-120558,2017-06-07
1562,US-2015-109036,2015-12-20
1563,CA-2016-147830,2016-12-15
1564,CA-2018-150497,2018-07-20
1565,CA-2015-128986,2015-08-03
1566,CA-2016-139584,2016-08-24
1567,US-2017-162677,2017-03-26
1568,US-2015-150924,2015-09-12
1569,CA-2015-153969,2015-09-21
1570,CA-2017-146682,2017-10-29
1571,CA-2017-138695,2017-05-28
1572,CA-2018-107461,2018-12-21
1573,US-2017-133879,2017-03-21
1574,CA-2018-157483,2018-11-11
1575,US-2018-132059,2018-09-23
1576,CA-2018-122280,2018-09-10
1577,CA-2018-105235,2018-12-05
1578,CA-2018-152912,2018-11-09
1579,CA-2015-123498,2015-11-07
1580,CA-2018-159352,2018-03-12
1581,US-2018-146416,2018-10-20
1582,US-2016-163783,2016-12-27
1583,CA-2018-123981,2018-10-02
1584,CA-2018-158953,2018-06-04
1585,CA-2015-165428,2015-09-01
1586,CA-2017-169026,2017-08-08
1587,CA-2018-109750,2018-07-22
1588,CA-2016-149384,2016-07-10
1589,CA-2015-131527,2015-12-01
1590,CA-2018-164000,2018-12-18
1591,CA-2015-164224,2015-05-18
1592,CA-2015-158372,2015-11-10
1593,CA-2017-108882,2017-01-09
1594,US-2018-108245,2018-09-22
1595,CA-2015-142314,2015-12-23
1596,CA-2017-132409,2017-05-26
1597,CA-2018-150189,2018-07-08
1598,CA-2015-114433,2015-05-13
1599,CA-2018-104640,2018-11-10
1600,US-2016-137008,2016-10-02
1601,CA-2015-108189,2015-10-02
1602,CA-2015-154641,2015-08-11
1603,CA-2018-131625,2018-09-01
1604,US-2018-156356,2018-04-16
1605,CA-2017-138933,2017-04-24
1606,CA-2017-140746,2017-01-15
1607,CA-2017-146836,2017-05-02
1608,US-2017-127971,2017-11-20
1609,US-2017-140809,2017-02-01
1610,CA-2018-114524,2018-03-31
1611,CA-2018-113355,2018-12-01
1612,US-2018-140907,2018-12-10
1613,CA-2017-159730,2017-09-17
1614,CA-2017-157868,2017-12-23
1615,CA-2018-119389,2018-04-17
1616,CA-2018-110373,2018-10-27
1617,CA-2017-155474,2017-07-08
1618,CA-2016-155453,2016-08-09
1619,US-2017-161844,2017-12-09
1620,US-2017-162103,2017-11-13
1621,CA-2015-151554,2015-11-14
1622,CA-2015-140662,2015-11-17
1623,CA-2017-122518,2017-03-04
1624,US-2015-126571,2015-10-11
1625,CA-2015-143840,2015-05-22
1626,CA-2015-115980,2015-07-15
1627,CA-2016-155145,2016-12-27
1628,CA-2016-146038,2016-02-09
1629,CA-2018-133865,2018-05-08
1630,CA-2018-116358,2018-11-02
1631,CA-2015-102988,2015-04-05
1632,US-2015-117170,2015-09-17
1633,CA-2015-159478,2015-09-30
1634,CA-2015-103702,2015-09-12
1635,CA-2018-150525,2018-02-20
1636,CA-2016-157770,2016-12-13
1637,CA-2017-167290,2017-10-30
1638,CA-2015-106264,2015-12-26
1639,CA-2015-138023,2015-08-15
1640,CA-2018-113418,2018-10-01
1641,US-2016-110569,2016-05-23
1642,CA-2018-136308,2018-11-16
1643,US-2015-159926,2015-11-18
1644,CA-2015-104738,2015-12-30
1645,CA-2016-144386,2016-11-05
1646,CA-2017-111416,2017-09-17
1647,CA-2017-162747,2017-03-20
1648,US-2015-133130,2015-09-27
1649,CA-2018-169978,2018-12-24
1650,CA-2018-161739,2018-11-10
1651,CA-2016-165057,2016-09-11
1652,CA-2015-134551,2015-12-20
1653,CA-2016-120810,2016-07-23
1654,CA-2015-165309,2015-11-11
1655,CA-2018-122595,2018-12-14
1656,US-2018-109253,2018-08-21
1657,CA-2017-145982,2017-08-27
1658,CA-2016-112014,2016-08-13
1659,CA-2018-154732,2018-11-05
1660,US-2017-157308,2017-08-17
1661,CA-2017-147536,2017-12-26
1662,US-2015-134733,2015-09-23
1663,US-2015-150434,2015-07-19
1664,CA-2018-100335,2018-09-07
1665,CA-2017-139234,2017-05-06
1666,US-2016-142020,2016-06-04
1667,CA-2016-139962,2016-12-13
1668,CA-2017-130050,2017-07-16
1669,CA-2015-115161,2015-01-31
1670,CA-2015-165379,2015-07-09
1671,CA-2016-115511,2016-11-21
1672,CA-2017-134887,2017-03-25
1673,CA-2018-123778,2018-09-23
1674,CA-2016-161718,2016-12-04
1675,CA-2017-100671,2017-11-01
1676,CA-2018-142867,2018-03-17
1677,CA-2018-103156,2018-11-23
1678,US-2018-162208,2018-08-27
1679,CA-2016-130659,2016-12-04
1680,CA-2018-148404,2018-10-07
1681,CA-2018-101077,2018-03-25
1682,CA-2015-166471,2015-08-09
1683,CA-2015-105340,2015-11-22
1684,US-2018-131583,2018-06-10
1685,US-2018-148362,2018-07-01
1686,CA-2015-102274,2015-11-21
1687,CA-2016-129700,2016-05-04
1688,CA-2018-168739,2018-05-29
1689,CA-2016-152527,2016-10-17
1690,US-2015-150119,2015-04-23
1691,US-2018-150847,2018-04-30
1692,CA-2017-100244,2017-09-20
1693,CA-2017-116540,2017-09-02
1694,CA-2016-151841,2016-04-27
1695,CA-2016-150791,2016-09-06
1696,CA-2017-134803,2017-05-28
1697,CA-2016-153381,2016-09-24
1698,US-2018-111024,2018-07-03
1699,CA-2018-148264,2018-12-08
1700,CA-2018-131212,2018-12-05
1701,US-2016-100531,2016-09-27
1702,CA-2018-152583,2018-10-30
1703,CA-2016-144099,2016-11-29
1704,CA-2015-158337,2015-03-11
1705,CA-2018-168858,2018-11-19
1706,CA-2017-116344,2017-07-29
1707,CA-2016-131779,2016-06-12
1708,CA-2017-158869,2017-08-06
1709,CA-2018-102554,2018-06-11
1710,CA-2017-162614,2017-10-07
1711,CA-2015-168592,2015-09-08
1712,CA-2015-157609,2015-03-16
1713,CA-2016-153325,2016-03-01
1714,CA-2016-153626,2016-07-09
1715,CA-2017-166485,2017-02-20
1716,CA-2018-136448,2018-09-16
1717,CA-2018-114258,2018-11-05
1718,CA-2016-152611,2016-02-20
1719,CA-2017-165470,2017-11-25
1720,CA-2018-128699,2018-12-03
1721,US-2016-147242,2016-09-10
1722,CA-2017-146143,2017-12-14
1723,CA-2016-100888,2016-04-06
1724,US-2017-150035,2017-12-01
1725,CA-2018-122644,2018-11-12
1726,CA-2018-111815,2018-03-03
1727,CA-2017-144911,2017-11-27
1728,CA-2015-143385,2015-08-31
1729,CA-2017-131289,2017-12-08
1730,CA-2015-124023,2015-04-07
1731,CA-2015-124688,2015-08-27
1732,CA-2017-151169,2017-10-21
1733,US-2017-134761,2017-11-30
1734,CA-2018-120705,2018-09-05
1735,CA-2016-157322,2016-07-02
1736,CA-2018-142034,2018-09-24
1737,CA-2017-107328,2017-08-08
1738,CA-2017-108616,2017-09-29
1739,CA-2018-125115,2018-04-10
1740,CA-2017-150945,2017-12-18
1741,CA-2015-166863,2015-06-20
1742,CA-2018-140326,2018-09-04
1743,CA-2017-168536,2017-12-20
1744,US-2017-113649,2017-08-09
1745,CA-2016-124975,2016-06-22
1746,CA-2016-168767,2016-04-10
1747,CA-2017-114482,2017-11-21
1748,CA-2017-137673,2017-09-05
1749,CA-2017-132731,2017-11-24
1750,CA-2018-148922,2018-12-10
1751,CA-2017-130680,2017-06-24
1752,CA-2016-141145,2016-09-17
1753,US-2017-152835,2017-05-19
1754,CA-2017-155565,2017-05-28
1755,CA-2015-110849,2015-04-18
1756,CA-2017-145842,2017-06-17
1757,CA-2015-158771,2015-05-09
1758,CA-2017-157511,2017-09-18
1759,CA-2018-121216,2018-12-23
1760,CA-2018-155292,2018-10-30
1761,CA-2017-152555,2017-03-29
1762,CA-2018-107832,2018-11-23
1763,CA-2015-120838,2015-03-23
1764,CA-2018-118542,2018-12-01
1765,CA-2018-152737,2018-11-07
1766,CA-2018-109757,2018-09-04
1767,CA-2017-130029,2017-07-03
1768,CA-2018-103877,2018-09-07
1769,CA-2017-137176,2017-09-09
1770,CA-2018-168109,2018-07-03
1771,US-2018-126081,2018-06-29
1772,CA-2018-117023,2018-08-07
1773,CA-2016-143532,2016-03-19
1774,CA-2017-103163,2017-06-07
1775,CA-2017-104157,2017-07-25
1776,CA-2018-117807,2018-10-01
1777,CA-2016-121650,2016-12-10
1778,CA-2018-161823,2018-09-03
1779,CA-2018-121839,2018-09-24
1780,CA-2018-158729,2018-12-19
1781,CA-2018-146535,2018-11-24
1782,CA-2015-154186,2015-12-13
1783,CA-2017-108434,2017-12-05
1784,CA-2017-164154,2017-09-11
1785,CA-2018-148012,2018-12-09
1786,CA-2015-102869,2015-09-09
1787,CA-2018-138310,2018-06-26
1788,CA-2015-159835,2015-11-17
1789,CA-2018-112956,2018-08-21
1790,CA-2017-119683,2017-03-12
1791,CA-2015-163559,2015-09-23
1792,CA-2015-140228,2015-04-28
1793,US-2017-131674,2017-11-29
1794,CA-2016-110093,2016-12-03
1795,CA-2018-112529,2018-11-19
1796,CA-2017-154536,2017-09-05
1797,CA-2018-141929,2018-09-04
1798,CA-2017-109743,2017-09-22
1799,CA-2015-159184,2015-09-14
1800,CA-2018-113530,2018-05-19
1801,CA-2015-169726,2015-08-09
1802,CA-2018-155957,2018-11-26
1803,CA-2018-132178,2018-05-03
1804,CA-2017-145177,2017-11-10
1805,CA-2015-156594,2015-12-20
1806,CA-2015-146528,2015-07-25
1807,CA-2016-168459,2016-11-22
1808,CA-2018-109960,2018-12-09
1809,CA-2018-133004,2018-08-31
1810,CA-2018-168102,2018-04-24
1811,CA-2018-158036,2018-09-08
1812,CA-2016-128083,2016-03-12
1813,CA-2017-161676,2017-07-18
1814,CA-2017-155005,2017-06-13
1815,US-2018-129777,2018-07-03
1816,CA-2015-129364,2015-12-08
1817,CA-2017-104969,2017-04-08
1818,CA-2018-154109,2018-11-06
1819,CA-2016-156440,2016-12-05
1820,CA-2016-132626,2016-07-09
1821,CA-2017-102792,2017-12-13
1822,CA-2017-108567,2017-05-20
1823,CA-2018-140760,2018-06-02
1824,US-2016-131359,2016-10-30
1825,CA-2017-142097,2017-10-15
1826,CA-2016-151680,2016-11-19
1827,CA-2015-140039,2015-09-13
1828,CA-2018-160416,2018-11-13
1829,CA-2018-169411,2018-12-24
1830,CA-2017-126543,2017-01-09
1831,CA-2016-104941,2016-06-13
1832,CA-2018-160087,2018-03-18
1833,CA-2015-120544,2015-11-23
1834,CA-2018-113670,2018-10-15
1835,CA-2018-166198,2018-04-21
1836,CA-2015-135608,2015-12-08
1837,CA-2018-144568,2018-05-29
1838,CA-2017-142370,2017-09-19
1839,CA-2017-105900,2017-09-17
1840,CA-2017-151155,2017-12-20
1841,CA-2018-144036,2018-11-22
1842,US-2015-169789,2015-12-30
1843,CA-2018-127264,2018-04-03
1844,CA-2017-151512,2017-12-26
1845,CA-2017-165169,2017-06-05
1846,CA-2016-109575,2016-09-18
1847,CA-2018-168193,2018-03-06
1848,CA-2017-115476,2017-03-17
1849,CA-2017-133340,2017-12-09
1850,CA-2017-137848,2017-01-15
1851,CA-2015-113047,2015-10-24
1852,CA-2017-149979,2017-09-23
1853,CA-2018-161956,2018-08-27
1854,CA-2017-116799,2017-03-03
1855,CA-2017-111283,2017-02-28
1856,CA-2016-167745,2016-09-18
1857,CA-2018-104577,2018-05-12
1858,CA-2017-156251,2017-08-13
1859,CA-2018-125878,2018-02-25
1860,CA-2017-163153,2017-03-21
1861,CA-2016-103205,2016-12-08
1862,CA-2015-153913,2015-12-16
1863,CA-2017-155530,2017-12-17
1864,US-2017-101196,2017-05-12
1865,CA-2015-115357,2015-08-06
1866,US-2015-102715,2015-04-11
1867,CA-2016-107937,2016-05-03
1868,US-2018-148768,2018-11-30
1869,CA-2018-118521,2018-02-16
1870,CA-2015-149643,2015-11-16
1871,CA-2016-135314,2016-07-09
1872,CA-2018-165204,2018-11-13
1873,CA-2018-125752,2018-07-31
1874,CA-2018-112487,2018-12-26
1875,CA-2017-144218,2017-10-31
1876,CA-2017-169971,2017-09-04
1877,US-2017-133508,2017-04-17
1878,CA-2015-107139,2015-07-05
1879,CA-2016-111325,2016-02-27
1880,CA-2016-163762,2016-11-27
1881,US-2015-117163,2015-01-27
1882,CA-2018-121314,2018-09-23
1883,CA-2018-147760,2018-11-04
1884,CA-2017-156503,2017-10-14
1885,CA-2016-113628,2016-11-12
1886,CA-2018-147753,2018-03-05
1887,CA-2016-103961,2016-11-05
1888,CA-2017-152471,2017-07-08
1889,CA-2016-102582,2016-09-15
1890,CA-2018-141873,2018-10-09
1891,CA-2016-140984,2016-09-14
1892,CA-2015-132801,2015-10-07
1893,CA-2018-141733,2018-05-07
1894,US-2016-111927,2016-11-14
1895,CA-2015-105984,2015-11-24
1896,CA-2015-100363,2015-04-08
1897,CA-2015-126760,2015-07-26
1898,US-2015-109162,2015-06-08
1899,CA-2015-101931,2015-10-28
1900,CA-2018-129000,2018-11-25
1901,CA-2018-161053,2018-09-22
1902,CA-2016-142377,2016-12-04
1903,CA-2016-127593,2016-09-21
1904,CA-2018-130526,2018-11-26
1905,US-2018-131849,2018-06-06
1906,US-2018-105389,2018-10-23
1907,CA-2015-140816,2015-12-20
1908,CA-2018-154039,2018-02-17
1909,CA-2015-135755,2015-05-03
1910,CA-2018-123246,2018-10-17
1911,CA-2016-157133,2016-11-28
1912,CA-2015-124709,2015-07-27
1913,CA-2018-146360,2018-04-23
1914,CA-2016-132486,2016-10-23
1915,CA-2017-136231,2017-09-05
1916,CA-2017-140641,2017-10-28
1917,CA-2015-151001,2015-04-05
1918,CA-2016-129896,2016-06-15
1919,CA-2015-152849,2015-07-05
1920,US-2018-127341,2018-01-29
1921,CA-2017-167759,2017-03-03
1922,CA-2015-100895,2015-06-02
1923,US-2017-163881,2017-11-24
1924,US-2017-144547,2017-11-10
1925,US-2015-112200,2015-11-22
1926,CA-2018-110212,2018-05-01
1927,CA-2018-134285,2018-12-07
1928,CA-2018-102267,2018-11-30
1929,CA-2018-157980,2018-12-07
1930,CA-2016-121097,2016-01-03
1931,CA-2016-151043,2016-11-14
1932,US-2016-119312,2016-10-02
1933,CA-2016-167010,2016-04-05
1934,CA-2018-126788,2018-06-05
1935,CA-2018-148068,2018-09-18
1936,US-2018-142573,2018-07-18
1937,US-2016-148817,2016-12-01
1938,CA-2017-110044,2017-06-28
1939,CA-2018-146920,2018-08-28
1940,CA-2015-103940,2015-09-17
1941,CA-2017-162082,2017-03-14
1942,CA-2017-132094,2017-08-26
1943,CA-2018-123001,2018-09-02
1944,CA-2016-118955,2016-06-16
1945,US-2017-143448,2017-12-10
1946,CA-2018-117863,2018-05-18
1947,CA-2018-160458,2018-05-27
1948,US-2017-142685,2017-06-23
1949,CA-2017-133144,2017-05-16
1950,CA-2018-167871,2018-11-18
1951,CA-2017-119963,2017-11-18
1952,CA-2015-121167,2015-11-28
1953,US-2017-151862,2017-03-01
1954,CA-2018-152961,2018-01-15
1955,CA-2015-133228,2015-04-04
1956,CA-2017-114951,2017-06-26
1957,CA-2017-156573,2017-05-29
1958,CA-2016-113901,2016-10-19
1959,CA-2018-134838,2018-02-19
1960,CA-2017-120257,2017-09-22
1961,CA-2015-164910,2015-11-12
1962,CA-2017-149902,2017-04-01
1963,CA-2017-146010,2017-05-20
1964,US-2016-163685,2016-06-01
1965,CA-2015-135090,2015-11-22
1966,CA-2016-132374,2016-02-22
1967,CA-2017-167556,2017-03-29
1968,US-2017-116400,2017-10-22
1969,CA-2018-101308,2018-10-02
1970,CA-2015-114517,2015-12-23
1971,CA-2018-119564,2018-12-15
1972,CA-2017-135265,2017-07-07
1973,CA-2017-108735,2017-04-17
1974,CA-2018-112333,2018-04-08
1975,US-2017-159415,2017-04-17
1976,CA-2015-122588,2015-11-25
1977,CA-2015-137589,2015-11-03
1978,CA-2016-161998,2016-05-01
1979,CA-2016-105627,2016-03-08
1980,US-2016-149629,2016-07-17
1981,CA-2015-116834,2015-10-11
1982,CA-2017-145730,2017-03-03
1983,US-2016-168732,2016-12-10
1984,CA-2016-107468,2016-12-18
1985,CA-2018-144463,2018-01-01
1986,CA-2018-100811,2018-11-21
1987,CA-2016-153612,2016-12-22
1988,CA-2016-165624,2016-08-23
1989,CA-2015-154963,2015-06-22
1990,CA-2018-130764,2018-10-27
1991,CA-2018-139311,2018-08-11
1992,CA-2018-124296,2018-12-24
1993,CA-2017-169957,2017-09-26
1994,US-2017-108777,2017-12-12
1995,CA-2016-148859,2016-12-28
1996,CA-2015-110786,2015-12-29
1997,CA-2016-137750,2016-06-25
1998,CA-2016-136378,2016-04-02
1999,CA-2018-100356,2018-10-21
2000,US-2016-166520,2016-07-16
2001,CA-2018-136350,2018-06-24
2002,CA-2015-122931,2015-09-29
2003,CA-2015-163034,2015-11-24
2004,CA-2016-124058,2016-11-20
2005,CA-2017-129196,2017-11-01
2006,US-2016-138716,2016-09-17
2007,US-2017-122182,2017-03-10
2008,US-2015-130358,2015-06-23
2009,CA-2015-102673,2015-11-01
2010,CA-2017-145303,2017-08-28
2011,CA-2016-156104,2016-12-06
2012,US-2016-164308,2016-09-24
2013,CA-2018-108112,2018-11-15
2014,CA-2016-100685,2016-12-19
2015,CA-2016-165414,2016-12-21
2016,CA-2017-140417,2017-09-25
2017,US-2018-151316,2018-06-24
2018,CA-2018-163692,2018-09-07
2019,CA-2017-111913,2017-08-04
2020,US-2015-156559,2015-08-19
2021,CA-2017-161473,2017-04-01
2022,CA-2018-166576,2018-05-16
2023,CA-2016-102491,2016-08-24
2024,CA-2015-116904,2015-09-23
2025,US-2018-102288,2018-06-19
2026,CA-2018-137456,2018-12-21
2027,US-2018-155999,2018-08-07
2028,US-2017-148334,2017-08-22
2029,CA-2016-105599,2016-09-07
2030,CA-2016-153717,2016-12-25
2031,CA-2016-116687,2016-05-02
2032,CA-2017-163573,2017-11-24
2033,CA-2016-153416,2016-11-24
2034,CA-2018-117394,2018-09-04
2035,CA-2018-133823,2018-05-11
2036,CA-2015-127523,2015-05-11
2037,CA-2018-123239,2018-07-27
2038,CA-2018-156769,2018-05-06
2039,CA-2015-127299,2015-09-19
2040,CA-2016-121272,2016-03-29
2041,CA-2015-115336,2015-11-18
2042,CA-2016-111703,2016-07-02
2043,CA-2015-128839,2015-09-08
2044,CA-2018-105914,2018-10-02
2045,CA-2018-110926,2018-11-19
2046,CA-2017-117226,2017-12-30
2047,CA-2018-127313,2018-12-01
2048,CA-2017-136287,2017-06-13
2049,US-2015-107699,2015-05-19
2050,CA-2018-112725,2018-01-30
2051,CA-2016-136196,2016-11-28
2052,CA-2018-106068,2018-10-23
2053,CA-2018-100160,2018-09-07
2054,CA-2017-139689,2017-12-29
2055,CA-2016-101091,2016-12-05
2056,CA-2015-126907,2015-11-01
2057,US-2017-164588,2017-04-16
2058,CA-2018-115546,2018-05-14
2059,CA-2016-163587,2016-03-14
2060,US-2018-106131,2018-01-14
2061,CA-2016-160213,2016-03-08
2062,CA-2015-157924,2015-10-11
2063,CA-2016-100216,2016-04-13
2064,CA-2018-100601,2018-11-16
2065,CA-2017-152163,2017-07-01
2066,CA-2016-154340,2016-11-29
2067,CA-2015-128846,2015-04-07
2068,CA-2017-148593,2017-06-16
2069,US-2018-119039,2018-03-06
2070,CA-2018-128426,2018-10-07
2071,US-2018-136868,2018-10-06
2072,CA-2017-143749,2017-12-05
2073,CA-2017-111493,2017-10-21
2074,CA-2018-112536,2018-05-18
2075,CA-2017-157714,2017-09-26
2076,CA-2018-166709,2018-11-17
2077,CA-2016-129392,2016-07-08
2078,CA-2016-150875,2016-11-16
2079,CA-2016-154200,2016-06-18
2080,CA-2017-124233,2017-04-08
2081,US-2016-134271,2016-04-18
2082,US-2017-161683,2017-12-03
2083,CA-2016-143105,2016-12-10
2084,CA-2015-145387,2015-10-31
2085,CA-2018-109715,2018-12-09
2086,CA-2015-166457,2015-05-05
2087,CA-2017-164637,2017-03-04
2088,CA-2015-103590,2015-11-30
2089,CA-2016-111234,2016-02-18
2090,CA-2018-149881,2018-04-01
2091,CA-2018-134565,2018-06-11
2092,CA-2017-108644,2017-09-30
2093,US-2015-102631,2015-12-13
2094,CA-2018-120327,2018-11-11
2095,CA-2016-154970,2016-01-05
2096,CA-2017-113803,2017-03-24
2097,CA-2018-100223,2018-07-05
2098,CA-2015-168823,2015-09-21
2099,CA-2017-162404,2017-07-23
2100,CA-2018-104024,2018-08-29
2101,CA-2018-147144,2018-03-26
2102,CA-2018-158673,2018-12-29
2103,CA-2015-133704,2015-09-20
2104,CA-2017-159142,2017-04-04
2105,CA-2015-138436,2015-03-26
2106,CA-2018-117702,2018-11-28
2107,CA-2017-157336,2017-12-01
2108,CA-2015-168130,2015-09-19
2109,CA-2016-155068,2016-10-23
2110,CA-2018-163160,2018-10-13
2111,CA-2016-101924,2016-09-04
2112,CA-2017-124793,2017-03-14
2113,CA-2018-118367,2018-10-28
2114,CA-2018-164819,2018-10-15
2115,CA-2018-158344,2018-08-07
2116,CA-2018-123351,2018-09-21
2117,CA-2018-110429,2018-11-03
2118,US-2017-131611,2017-11-05
2119,US-2018-124821,2018-06-25
2120,CA-2016-166975,2016-11-26
2121,CA-2017-123806,2017-11-24
2122,US-2018-158505,2018-07-21
2123,CA-2016-142692,2016-10-23
2124,CA-2016-123456,2016-07-09
2125,CA-2018-151358,2018-08-18
2126,US-2017-107440,2017-04-16
2127,CA-2015-166989,2015-11-14
2128,CA-2015-103100,2015-12-20
2129,CA-2016-105690,2016-11-21
2130,CA-2018-127516,2018-12-28
2131,US-2016-117184,2016-05-17
2132,CA-2018-102407,2018-12-09
2133,CA-2018-130967,2018-03-10
2134,CA-2018-101581,2018-10-22
2135,CA-2018-169124,2018-07-03
2136,CA-2018-117261,2018-09-04
2137,CA-2018-129021,2018-08-23
2138,CA-2015-123253,2015-08-22
2139,CA-2017-121601,2017-10-04
2140,CA-2015-162278,2015-10-26
2141,CA-2017-161095,2017-06-28
2142,CA-2015-125829,2015-11-04
2143,CA-2015-123127,2015-09-08
2144,CA-2016-115945,2016-06-25
2145,CA-2016-136735,2016-07-26
2146,US-2018-136189,2018-12-07
2147,CA-2015-152345,2015-12-29
2148,US-2016-147662,2016-02-14
2149,CA-2017-153346,2017-01-25
2150,CA-2018-118360,2018-04-01
2151,CA-2018-149853,2018-10-03
2152,CA-2018-107909,2018-09-01
2153,CA-2016-112375,2016-12-21
2154,CA-2016-154795,2016-12-20
2155,CA-2016-125234,2016-11-27
2156,CA-2018-133501,2018-08-27
2157,US-2015-129609,2015-03-22
2158,CA-2018-130309,2018-12-17
2159,CA-2018-105410,2018-03-19
2160,CA-2017-120355,2017-09-18
2161,CA-2018-169894,2018-11-24
2162,US-2018-100482,2018-04-11
2163,CA-2018-107748,2018-12-10
2164,CA-2018-153654,2018-11-24
2165,CA-2016-155600,2016-12-04
2166,CA-2018-162565,2018-12-11
2167,CA-2017-127642,2017-05-21
2168,US-2018-163195,2018-02-17
2169,CA-2018-111332,2018-05-20
2170,CA-2018-117044,2018-09-11
2171,US-2017-165078,2017-11-05
2172,US-2018-169320,2018-07-23
2173,CA-2017-158575,2017-11-18
2174,CA-2015-166954,2015-04-25
2175,CA-2016-140830,2016-11-30
2176,CA-2016-152891,2016-10-25
2177,US-2016-122784,2016-07-20
2178,CA-2017-156811,2017-10-27
2179,CA-2018-111556,2018-11-20
2180,CA-2017-108868,2017-09-08
2181,CA-2015-142965,2015-07-20
2182,CA-2017-148740,2017-11-15
2183,US-2015-138758,2015-07-07
2184,CA-2017-131737,2017-03-17
2185,CA-2017-114538,2017-12-26
2186,CA-2015-127936,2015-09-02
2187,CA-2016-164336,2016-07-05
2188,CA-2017-100041,2017-11-20
2189,US-2015-154879,2015-05-06
2190,CA-2015-130624,2015-06-21
2191,CA-2018-132339,2018-08-19
2192,CA-2015-153983,2015-11-29
2193,CA-2018-112900,2018-04-09
2194,CA-2015-160157,2015-12-20
2195,CA-2015-139633,2015-12-17
2196,CA-2016-163090,2016-11-17
2197,CA-2015-117016,2015-03-04
2198,CA-2018-159464,2018-05-18
2199,US-2018-103226,2018-09-22
2200,CA-2018-119452,2018-03-21
2201,CA-2018-147725,2018-09-14
2202,CA-2017-168893,2017-11-03
2203,CA-2017-163398,2017-05-03
2204,CA-2017-162726,2017-12-27
2205,US-2017-111290,2017-07-22
2206,US-2015-147704,2015-11-16
2207,CA-2016-121965,2016-06-19
2208,CA-2017-147137,2017-07-04
2209,US-2016-146745,2016-09-03
2210,CA-2018-115175,2018-08-07
2211,CA-2018-105851,2018-03-13
2212,US-2018-125717,2018-09-28
2213,CA-2016-163895,2016-08-07
2214,CA-2018-168641,2018-11-24
2215,CA-2018-156895,2018-05-08
2216,CA-2018-121300,2018-09-29
2217,CA-2018-130211,2018-10-22
2218,CA-2015-147235,2015-03-24
2219,CA-2017-109365,2017-11-03
2220,CA-2016-162621,2016-09-05
2221,CA-2018-105921,2018-08-14
2222,CA-2015-150798,2015-12-01
2223,CA-2018-112753,2018-06-18
2224,CA-2018-155075,2018-12-02
2225,CA-2015-103401,2015-11-21
2226,CA-2017-124814,2017-04-10
2227,CA-2015-116757,2015-06-30
2228,US-2015-138247,2015-12-24
2229,CA-2018-167003,2018-05-23
2230,CA-2017-119935,2017-11-10
2231,CA-2017-118969,2017-10-02
2232,CA-2017-145240,2017-09-06
2233,CA-2017-120873,2017-10-27
2234,US-2018-111920,2018-10-22
2235,US-2017-128678,2017-09-15
2236,CA-2017-101385,2017-09-25
2237,CA-2018-107167,2018-06-10
2238,CA-2015-109491,2015-02-20
2239,CA-2018-105445,2018-02-20
2240,CA-2015-107454,2015-11-02
2241,US-2018-105046,2018-07-17
2242,CA-2018-152856,2018-09-08
2243,CA-2017-134691,2017-11-14
2244,CA-2017-118759,2017-11-14
2245,CA-2015-140403,2015-10-10
2246,CA-2016-163104,2016-03-19
2247,CA-2018-138464,2018-07-08
2248,CA-2016-104129,2016-02-27
2249,US-2018-132206,2018-06-16
2250,CA-2018-113474,2018-03-30
2251,CA-2016-126557,2016-07-12
2252,US-2018-107636,2018-04-30
2253,US-2015-165862,2015-07-13
2254,US-2015-106334,2015-12-27
2255,CA-2017-101448,2017-02-27
2256,CA-2016-130218,2016-03-23
2257,US-2018-117331,2018-10-21
2258,CA-2015-127383,2015-12-31
2259,CA-2015-110219,2015-05-05
2260,CA-2016-118871,2016-12-04
2261,CA-2018-129490,2018-09-26
2262,CA-2015-101175,2015-12-09
2263,US-2018-149510,2018-12-03
2264,CA-2016-111990,2016-11-08
2265,CA-2015-169460,2015-04-19
2266,US-2016-152128,2016-05-25
2267,CA-2018-126662,2018-07-17
2268,CA-2017-139395,2017-12-12
2269,US-2015-121734,2015-04-11
2270,CA-2016-110947,2016-06-09
2271,US-2015-150126,2015-07-27
2272,CA-2016-164427,2016-07-31
2273,CA-2017-120250,2017-09-19
2274,CA-2017-121993,2017-06-10
2275,US-2017-100405,2017-08-26
2276,US-2018-163790,2018-11-02
2277,CA-2017-129868,2017-12-26
2278,CA-2017-140564,2017-12-05
